timestamp,cpu_usage,memory_usage,disk_read_iops,disk_write_iops,network_in,network_out,disk_read_latency,disk_write_latency,disk_free_space,packet_loss,network_latency,query_execution_time,active_connections,http_requests_per_sec,backend_latency
2025-04-22 09:40:35.058566,29.539499999999997,12.0,417,55,42.0,46.0,4.53,1.65,753.0,0.18,2.842620267090626,186.78,59,262,358.93092500359865
2025-04-22 09:40:50.058566,27.31,16.0,454,440,26.0,6.0,4.31,3.05,117.0,0.28,4.861779801178308,110.14,390,391,211.65356076612247
2025-04-22 09:41:05.058566,57.530499999999996,14.0,96,180,35.0,28.0,3.08,2.62,304.0,0.64,11.275081575984538,32.36,87,1696,62.185484169164
2025-04-22 09:41:20.058566,12.501,19.0,276,99,17.0,39.0,4.43,2.57,271.0,0.86,10.323594635351615,173.66,295,1373,333.71851609446907
2025-04-22 09:41:35.058566,65.8815,9.0,209,132,22.0,18.0,4.55,2.83,207.0,0.37,10.93613379734705,171.46,110,1467,329.4908255761699
2025-04-22 09:41:50.058566,99.782,108.0,4991,3923,164.0,493.0,87.42,40.58,1.0,47.69,848.0559948263972,1267.86,3502,15773,2436.418045695805
2025-04-22 09:42:05.058566,25.7025,20.0,85,282,36.0,44.0,1.06,4.15,529.0,0.81,21.638261789083458,42.85,334,707,82.34388123141773
2025-04-22 09:42:20.058566,20.363,25.0,235,215,12.0,9.0,2.7,2.8,568.0,0.95,13.411603537044225,16.1,344,272,30.939007883916577
2025-04-22 09:42:35.058566,51.0335,31.0,285,370,46.0,36.0,4.18,1.33,719.0,0.64,14.481897972901072,174.11,46,1182,334.5832709732121
2025-04-22 09:42:50.058566,50.234,11.0,172,399,41.0,7.0,4.94,1.32,532.0,0.37,-0.8282772401478704,154.96,346,993,297.78314668892625
2025-04-22 09:43:05.058566,47.9845,28.0,208,138,35.0,34.0,2.95,1.3,484.0,0.34,5.5224145380519305,142.65,175,174,274.12729656153414
2025-04-22 09:43:20.058566,21.965,9.0,136,246,15.0,6.0,2.52,3.23,598.0,0.42,9.16916773281007,176.74,431,1114,339.63728282008793
2025-04-22 09:43:35.058566,92.66550000000001,47.0,1869,1730,76.0,85.0,15.26,11.78,35.0,1.02,22.47660749636286,797.91,1585,12633,1533.3257006618555
2025-04-22 09:43:50.058566,37.736,22.0,286,72,17.0,21.0,4.5,3.93,730.0,0.44,6.639668318916973,132.85,236,622,255.2948569800197
2025-04-22 09:44:05.058566,114.3065,90.0,4342,4710,477.0,445.0,20.56,30.42,5.0,18.06,315.79276922787125,2256.99,3744,26049,4337.2069194981905
2025-04-22 09:44:20.058566,51.027,31.0,75,122,24.0,42.0,4.06,1.02,778.0,0.36,3.9439923885445736,119.6,443,1680,229.83262999480883
2025-04-22 09:44:35.058566,22.087500000000002,26.0,150,136,7.0,47.0,4.01,4.15,513.0,1.0,23.003873375644446,185.8,39,992,357.04768104544723
2025-04-22 09:44:50.058566,69.168,27.0,183,175,44.0,40.0,1.24,4.22,125.0,0.9,8.23234412828823,166.95,42,195,320.82406001365666
2025-04-22 09:45:05.058566,72.9285,29.0,304,478,19.0,36.0,2.08,3.75,601.0,0.97,10.344153468879098,87.25,455,277,167.66636260072804
2025-04-22 09:45:20.058566,70.399,17.0,430,72,35.0,45.0,2.52,3.5,373.0,0.33,-0.4741806384656133,157.64,169,1287,302.9332424112179
2025-04-22 09:45:35.058566,74.01950000000001,30.0,434,52,46.0,35.0,2.07,3.71,567.0,0.3,11.849689635381946,45.06,77,1649,86.59078852480006
2025-04-22 09:45:50.058566,47.02,29.0,203,223,40.0,25.0,2.54,3.7,577.0,0.55,6.2717966065954265,133.71,141,275,256.947499637173
2025-04-22 09:46:05.058566,48.5505,6.0,373,75,45.0,14.0,1.54,2.18,262.0,0.71,8.272848788646844,91.06,231,1041,174.98795390741884
2025-04-22 09:46:20.058566,13.520999999999999,13.0,326,190,23.0,47.0,1.29,1.32,612.0,0.42,6.624689016596641,165.77,476,959,318.55648055384165
2025-04-22 09:46:35.058566,20.5915,13.0,312,462,42.0,40.0,2.45,1.97,306.0,0.2,4.132668372491761,75.07,240,107,144.2603305494172
2025-04-22 09:46:50.058566,39.662,10.0,113,310,45.0,10.0,2.27,4.78,767.0,0.81,4.557385779584266,21.96,101,974,42.200038082658885
2025-04-22 09:47:05.058566,93.2025,122.0,3958,2756,398.0,483.0,66.9,73.03,4.0,30.51,532.8947468200214,2229.35,3553,28917,4284.091753168286
2025-04-22 09:47:20.058566,81.26299999999999,17.0,268,382,23.0,39.0,3.33,2.33,702.0,0.22,0.43952488074844354,79.05,497,1472,151.90860703252207
2025-04-22 09:47:35.058566,43.2635,23.0,492,76,8.0,16.0,1.31,4.45,531.0,0.04,1.1545087736413582,85.48,179,671,164.26499341100552
2025-04-22 09:47:50.058566,67.234,17.0,92,351,12.0,49.0,3.42,4.39,364.0,0.31,0.2383980242507482,23.39,229,1854,44.94803691955334
2025-04-22 09:48:05.058566,79.9945,19.0,429,396,8.0,48.0,1.39,4.59,489.0,0.85,15.348954056361755,23.53,186,573,45.21707177071783
2025-04-22 09:48:20.058566,88.525,40.0,1824,1340,78.0,60.0,12.11,10.59,83.0,3.68,67.52346926967448,393.43,1513,8686,756.045582097472
2025-04-22 09:48:35.058566,28.7955,25.0,241,209,12.0,18.0,1.94,4.86,347.0,0.1,-10.017337985202051,149.96,179,1479,288.1747591473373
2025-04-22 09:48:50.058566,60.416000000000004,15.0,143,62,9.0,37.0,4.28,3.01,639.0,0.45,3.8696502334485388,173.76,108,1577,333.91068384530087
2025-04-22 09:49:05.058566,95.4165,44.0,1135,1880,96.0,79.0,12.14,14.52,29.0,2.57,43.88613058809831,784.56,1175,7811,1507.671305925813
2025-04-22 09:49:20.058566,57.957,7.0,435,81,32.0,27.0,1.07,4.22,407.0,0.74,10.840218851738738,194.79,169,187,374.32356184522416
2025-04-22 09:49:35.058566,15.9875,21.0,308,425,18.0,32.0,4.75,1.23,759.0,0.4,3.9930882953180857,58.72,206,618,112.8409032884212
2025-04-22 09:49:50.058566,30.048000000000002,29.0,337,142,46.0,26.0,2.87,2.3,151.0,0.45,11.592564102178983,31.0,285,1036,59.57200275785179
2025-04-22 09:50:05.058566,17.8885,31.0,229,326,32.0,31.0,4.16,3.52,312.0,0.14,4.255020136359985,98.51,135,1236,189.30445134438645
2025-04-22 09:50:20.058566,90.98899999999999,53.0,1975,1264,69.0,94.0,11.26,16.7,46.0,3.55,64.10521301401246,333.66,867,13808,641.1869174253171
2025-04-22 09:50:35.058566,50.119499999999995,9.0,404,165,18.0,44.0,1.04,3.66,749.0,0.12,-2.3383901989010325,56.88,170,851,109.30501667311646
2025-04-22 09:50:50.058566,84.02,42.0,1917,1536,87.0,82.0,18.14,12.71,50.0,1.75,34.59758249796567,304.58,1241,7612,585.3045354834354
2025-04-22 09:51:05.058566,32.4705,23.0,126,137,30.0,7.0,2.44,3.08,430.0,0.93,24.016984182475333,19.45,381,199,37.3766275367812
2025-04-22 09:51:20.058566,43.410999999999994,14.0,358,91,48.0,8.0,2.8,2.99,343.0,0.05,-5.975838558443196,133.06,16,1423,255.69840925676644
2025-04-22 09:51:35.058566,47.3415,19.0,482,419,9.0,46.0,1.11,1.53,181.0,0.05,-4.805672312665096,28.8,324,1993,55.344312239552636
2025-04-22 09:51:50.058566,20.732,29.0,301,473,27.0,20.0,4.23,2.02,149.0,0.53,11.024161312739576,148.15,88,1448,284.69652285728205
2025-04-22 09:52:05.058566,56.5425,29.0,220,120,13.0,13.0,1.44,4.4,200.0,0.21,0.1880808306099686,98.27,20,1221,188.84324874239016
2025-04-22 09:52:20.058566,82.213,59.0,1938,1266,98.0,91.0,17.11,13.16,42.0,2.45,44.419736327833526,735.27,1331,7948,1412.9518215408286
2025-04-22 09:52:35.058566,75.6735,25.0,139,450,8.0,43.0,1.91,1.22,261.0,0.31,8.406267637810705,79.28,498,807,152.35059285943515
2025-04-22 09:52:50.058566,87.324,52.0,1728,1745,70.0,67.0,11.11,17.58,78.0,4.73,83.92674666252465,756.63,1401,8031,1453.9988531184968
2025-04-22 09:53:05.058566,16.104499999999998,27.0,80,194,28.0,40.0,1.21,1.45,225.0,0.58,4.777346951169157,70.18,12,234,134.8633275337432
2025-04-22 09:53:20.058566,57.385000000000005,31.0,290,262,33.0,40.0,2.09,3.26,743.0,0.69,21.65056440022802,185.87,321,217,357.18219847102944
2025-04-22 09:53:35.058566,28.285500000000003,27.0,115,72,26.0,46.0,3.57,4.48,177.0,0.72,9.338258435425217,125.36,234,1455,240.90149244271936
2025-04-22 09:53:50.058566,42.086,4.0,441,469,11.0,5.0,4.19,3.77,437.0,0.1,8.281689469998431,192.43,337,984,369.7884029255942
2025-04-22 09:54:05.058566,53.6665,30.0,333,485,46.0,13.0,3.69,3.14,499.0,0.6,9.770245054945027,179.46,293,765,344.8642456427124
2025-04-22 09:54:20.058566,72.607,6.0,284,493,30.0,35.0,2.26,3.59,183.0,0.43,15.05105741222641,151.25,397,132,290.6537231330672
2025-04-22 09:54:35.058566,49.3175,20.0,68,164,36.0,35.0,1.36,3.62,770.0,0.98,14.745069623783007,38.86,326,1911,74.6763879732297
2025-04-22 09:54:50.058566,35.938,17.0,99,189,48.0,42.0,4.44,2.97,365.0,0.16,6.759864571477488,166.66,414,891,320.2667735362445
2025-04-22 09:55:05.058566,72.9585,9.0,329,391,22.0,44.0,3.93,1.43,312.0,0.62,15.861237780869805,23.4,145,1047,44.96725369463651
2025-04-22 09:55:20.058566,101.349,171.0,2730,3137,238.0,199.0,42.92,64.38,9.0,33.01,581.1701000708139,985.14,3247,21724,1893.121380544197
2025-04-22 09:55:35.058566,58.3295,27.0,346,50,20.0,27.0,3.19,4.05,284.0,0.1,5.816806039782875,125.38,135,295,240.93992599288572
2025-04-22 09:55:50.058566,43.949999999999996,7.0,156,377,6.0,45.0,4.17,2.86,282.0,0.63,9.650489751070273,171.15,413,868,328.89510554859146
2025-04-22 09:56:05.058566,27.3205,27.0,469,186,35.0,9.0,3.77,1.0,189.0,0.32,6.593101382428426,93.99,193,570,180.61846900678998
2025-04-22 09:56:20.058566,36.981,18.0,313,376,48.0,37.0,1.84,2.43,633.0,0.01,-5.7856896692307505,154.38,415,354,296.6685737341019
2025-04-22 09:56:35.058566,44.3915,12.0,306,360,7.0,9.0,2.88,4.24,405.0,0.28,0.9152751973481088,108.95,382,1824,209.36676453122428
2025-04-22 09:56:50.058566,78.982,8.0,175,245,15.0,34.0,3.95,2.42,439.0,0.25,8.661981944408328,54.81,38,938,105.32714423089861
2025-04-22 09:57:05.058566,69.2325,18.0,297,232,8.0,21.0,1.19,2.82,504.0,0.43,8.779159354598097,59.04,385,196,113.45584009108289
2025-04-22 09:57:20.058566,24.912999999999997,6.0,433,159,11.0,21.0,2.58,3.68,675.0,0.47,12.695675510535901,179.27,10,1133,344.49912691613196
2025-04-22 09:57:35.058566,38.4935,19.0,425,468,32.0,20.0,1.71,2.42,100.0,0.56,10.246966016852594,30.53,22,1226,58.668814328942425
2025-04-22 09:57:50.058566,86.194,53.0,1907,1935,77.0,68.0,14.78,18.34,26.0,1.25,23.164662338733763,549.51,968,7807,1055.9810075957141
2025-04-22 09:58:05.058566,17.7045,31.0,260,375,43.0,20.0,1.04,2.3,222.0,0.81,17.294572552802883,156.38,483,1712,300.5119287507375
2025-04-22 09:58:20.058566,18.045,12.0,157,428,45.0,40.0,4.51,1.19,684.0,0.34,-1.6412595274675645,83.81,319,291,161.0557919721148
2025-04-22 09:58:35.058566,77.2455,14.0,229,103,24.0,44.0,2.94,2.09,743.0,0.89,15.763063683807948,11.18,110,306,21.484354542993
2025-04-22 09:58:50.058566,33.786,18.0,492,113,6.0,29.0,4.66,3.76,180.0,0.79,14.106484114711543,66.87,322,689,128.50257498121127
2025-04-22 09:59:05.058566,118.1865,200.0,4342,2463,499.0,437.0,58.35,95.56,5.0,11.63,205.83410853776294,1689.43,4196,18594,3246.5396328773404
2025-04-22 09:59:20.058566,19.477,11.0,292,285,34.0,8.0,2.27,3.48,666.0,0.31,11.68378573970655,44.43,90,796,85.38013169455984
2025-04-22 09:59:35.058566,15.2175,23.0,191,481,8.0,41.0,2.97,3.58,387.0,0.02,-5.743711405643683,150.27,201,1157,288.7704791749158
2025-04-22 09:59:50.058566,40.678,18.0,70,372,34.0,22.0,2.72,4.15,457.0,0.11,-2.3979929115546175,191.06,87,613,367.1557047391988
2025-04-22 10:00:05.058566,67.7685,30.0,108,493,10.0,47.0,4.96,2.57,387.0,0.82,15.727901415243274,17.76,387,758,34.128992547724124
2025-04-22 10:00:20.058566,77.07900000000001,9.0,350,158,24.0,44.0,3.4,3.62,686.0,0.1,1.9938534324178225,132.0,249,144,253.66143109794956
2025-04-22 10:00:35.058566,73.58949999999999,18.0,332,270,10.0,27.0,4.67,4.62,435.0,0.07,7.718980726549301,116.06,451,1539,223.02989161536385
2025-04-22 10:00:50.058566,59.1,11.0,228,235,47.0,22.0,2.09,3.06,527.0,0.53,10.455154941571047,107.24,48,249,206.08069599200084
2025-04-22 10:01:05.058566,22.640500000000003,5.0,417,110,23.0,42.0,3.84,3.85,655.0,0.4,13.415542593118271,179.97,159,1953,345.8443011719544
2025-04-22 10:01:20.058566,47.441,5.0,482,286,30.0,6.0,1.55,1.92,597.0,0.73,12.451166440305407,86.08,281,322,165.4179999159962
2025-04-22 10:01:35.058566,32.551500000000004,19.0,74,393,27.0,27.0,2.0,2.85,228.0,0.8,8.135882657942577,182.62,152,705,350.93674656899657
2025-04-22 10:01:50.058566,16.672,19.0,411,67,36.0,31.0,3.8,4.99,677.0,0.62,9.407317800875223,198.24,229,198,380.95334924892063
2025-04-22 10:02:05.058566,50.6525,25.0,136,378,49.0,23.0,4.85,3.96,662.0,0.02,2.53168626070796,20.78,241,344,39.93245862284388
2025-04-22 10:02:20.058566,62.133,27.0,220,136,16.0,23.0,2.02,1.88,578.0,0.04,-0.3879370893171622,26.11,466,577,50.17499974217775
2025-04-22 10:02:35.058566,37.5435,20.0,197,317,32.0,42.0,2.84,4.99,233.0,0.88,10.689518283574504,104.92,337,1569,201.62240417270354
2025-04-22 10:02:50.058566,63.014,17.0,490,61,42.0,37.0,3.63,2.02,646.0,0.79,16.955504116097295,165.83,441,327,318.67178120434073
2025-04-22 10:03:05.058566,37.2345,17.0,410,332,9.0,48.0,1.83,1.94,114.0,0.4,11.59290808894441,115.32,35,649,221.60785025920865
2025-04-22 10:03:20.058566,61.205,19.0,384,455,33.0,45.0,2.31,4.18,484.0,0.65,13.912612775559952,49.0,223,425,94.16219790757219
2025-04-22 10:03:35.058566,90.62549999999999,55.0,1177,1157,69.0,94.0,16.22,15.97,33.0,4.77,81.57600495863298,656.88,1287,5965,1262.3115216637962
2025-04-22 10:03:50.058566,52.635999999999996,24.0,472,455,39.0,18.0,1.95,1.83,523.0,0.7,8.00810679097923,190.54,248,490,366.1564324348735
2025-04-22 10:04:05.058566,92.6465,199.0,4199,4301,268.0,177.0,60.86,55.16,3.0,18.5,330.2256456709241,2462.37,3815,29745,4731.8810461565
2025-04-22 10:04:20.058566,49.587,9.0,362,163,25.0,19.0,2.01,1.88,793.0,0.27,1.240584526828076,162.51,138,1831,312.2918118767256
2025-04-22 10:04:35.058566,76.92750000000001,24.0,458,406,26.0,8.0,2.66,2.86,692.0,0.29,8.97563916526911,169.98,357,1862,326.6467428638596
2025-04-22 10:04:50.058566,55.868,8.0,168,393,35.0,17.0,1.33,4.54,249.0,0.77,4.900626648501758,131.32,394,366,252.35469039229343
2025-04-22 10:05:05.058566,89.07849999999999,57.0,1288,1729,86.0,90.0,19.24,14.66,93.0,1.24,20.18262905107225,503.91,1826,11009,968.3525132164225
2025-04-22 10:05:20.058566,31.289,13.0,419,197,15.0,22.0,2.6,1.96,764.0,0.25,-4.774755096522072,138.59,147,797,266.32528587776386
2025-04-22 10:05:35.058566,94.2995,55.0,1132,1130,81.0,97.0,18.61,12.85,59.0,1.09,17.008539464814167,600.14,1140,13191,1153.2755398418442
2025-04-22 10:05:50.058566,68.21000000000001,31.0,62,108,47.0,7.0,1.23,1.35,375.0,0.97,22.614392299741453,147.32,398,362,283.1015305253782
2025-04-22 10:06:05.058566,55.1105,27.0,53,92,34.0,27.0,4.47,2.46,737.0,0.43,10.48089148867932,190.01,104,1202,365.1379433554651
2025-04-22 10:06:20.058566,78.691,27.0,324,233,9.0,11.0,4.73,2.12,127.0,0.18,2.9174555117684253,144.69,296,693,278.04751867850246
2025-04-22 10:06:35.058566,31.2715,10.0,74,175,39.0,31.0,4.1,3.29,565.0,0.97,15.840533569549587,25.76,245,1737,49.502412614266525
2025-04-22 10:06:50.058566,57.242000000000004,21.0,60,207,25.0,40.0,1.61,1.19,664.0,0.09,-9.399248223487136,186.51,477,105,358.4120720763528
2025-04-22 10:07:05.058566,116.6125,128.0,2022,3091,164.0,137.0,41.83,72.67,3.0,42.32,740.6579224895012,1050.8,4210,18617,2019.2987257403438
2025-04-22 10:07:20.058566,28.773,18.0,266,334,15.0,20.0,4.81,4.6,261.0,0.25,5.642838577468095,115.85,236,357,222.62633933861707
2025-04-22 10:07:35.058566,70.9735,31.0,147,177,42.0,8.0,4.06,2.63,432.0,0.37,12.4330690021486,35.15,102,1377,67.54696441737066
2025-04-22 10:07:50.058566,65.31400000000001,29.0,259,469,7.0,13.0,4.11,1.51,468.0,0.82,15.80320734430168,125.65,72,602,241.45877892013155
2025-04-22 10:08:05.058566,80.88449999999999,7.0,487,165,45.0,13.0,4.02,4.29,549.0,0.88,16.33205552148712,162.5,239,569,312.2725951016425
2025-04-22 10:08:20.058566,61.474999999999994,18.0,387,380,46.0,20.0,3.4,2.13,671.0,0.95,28.20185938072224,129.22,471,128,248.31916762482606
2025-04-22 10:08:35.058566,78.7055,8.0,406,183,11.0,11.0,2.25,3.07,156.0,0.75,12.062677263290027,179.25,238,1594,344.4606933659656
2025-04-22 10:08:50.058566,52.086,19.0,302,192,38.0,32.0,2.07,2.08,648.0,0.3,-3.7941742298440984,77.59,255,1584,149.10295787037808
2025-04-22 10:09:05.058566,42.826499999999996,31.0,441,107,23.0,45.0,4.69,3.89,160.0,0.72,11.135692498691387,148.93,177,1321,286.1954313137699
2025-04-22 10:09:20.058566,81.29700000000001,17.0,353,272,31.0,25.0,4.3,2.5,442.0,0.29,1.8551908179244303,191.52,235,297,368.03967639302505
2025-04-22 10:09:35.058566,107.85749999999999,135.0,3850,4419,404.0,279.0,50.01,98.1,4.0,31.59,565.7568841318943,949.42,3845,28994,1824.4790599470853
2025-04-22 10:09:50.058566,103.908,128.0,4151,2876,166.0,451.0,67.83,90.66,3.0,24.71,443.48144852103974,2441.9,4075,20004,4692.544307561236
2025-04-22 10:10:05.058566,69.4085,11.0,75,489,25.0,8.0,3.21,1.84,616.0,0.45,7.909357148150121,125.4,441,888,240.9783595430521
2025-04-22 10:10:20.058566,51.389,24.0,205,462,17.0,15.0,2.56,3.19,208.0,0.65,12.807250383358701,162.66,192,967,312.5800635029733
2025-04-22 10:10:35.058566,15.6595,22.0,313,272,29.0,17.0,3.82,3.08,160.0,0.1,4.934622107569618,71.27,162,1131,136.95795601780958
2025-04-22 10:10:50.058566,38.85,23.0,372,289,15.0,36.0,1.74,2.73,748.0,0.55,14.322890310387068,52.2,85,1404,100.31156593418915
2025-04-22 10:11:05.058566,16.4805,26.0,130,487,39.0,34.0,1.93,3.28,108.0,0.85,15.978753006854086,179.89,408,792,345.69056697128894
2025-04-22 10:11:20.058566,29.851,28.0,415,131,34.0,8.0,3.12,2.37,593.0,0.32,7.250214992515733,86.55,118,1822,166.32118834490555
2025-04-22 10:11:35.058566,101.3815,147.0,2404,2341,234.0,148.0,85.52,31.06,8.0,23.41,414.87341258555796,1385.95,3500,28091,2663.3489426530546
2025-04-22 10:11:50.058566,40.182,24.0,73,477,17.0,40.0,3.57,4.48,716.0,0.21,2.0031826361700276,153.43,415,1095,294.8429801012
2025-04-22 10:12:05.058566,63.592499999999994,12.0,188,326,8.0,13.0,3.16,1.97,544.0,0.04,4.53219606942037,198.98,140,994,382.3753906050758
2025-04-22 10:12:20.058566,59.853,30.0,229,178,37.0,49.0,4.77,1.29,450.0,0.8,16.13982356690339,68.56,449,1890,131.75020997026834
2025-04-22 10:12:35.058566,74.2435,9.0,400,300,45.0,27.0,3.91,4.95,771.0,0.84,11.209789738668366,119.33,289,292,229.31377706756302
2025-04-22 10:12:50.058566,102.89399999999999,93.0,3985,4275,402.0,371.0,94.46,49.5,9.0,37.56,667.6070110931616,1144.79,2028,22396,2199.9171947471336
2025-04-22 10:13:05.058566,55.774499999999996,29.0,265,276,28.0,40.0,4.18,3.51,262.0,0.36,5.869074974647589,189.97,25,763,365.06107625513243
2025-04-22 10:13:20.058566,28.034999999999997,29.0,414,249,48.0,39.0,1.53,1.29,739.0,0.26,9.943024847248655,11.72,119,1799,22.522060397484612
2025-04-22 10:13:35.058566,84.44550000000001,61.0,1066,1573,96.0,67.0,14.79,13.43,88.0,3.15,57.91403011630041,413.76,1929,6920,795.1132858415727
2025-04-22 10:13:50.058566,24.586,23.0,159,426,13.0,39.0,4.51,2.02,366.0,0.15,2.652983873427421,122.25,228,186,234.925075391851
2025-04-22 10:14:05.058566,97.8265,162.0,4626,2444,164.0,476.0,99.9,74.85,3.0,26.8,464.2994049564121,1590.99,2171,26536,3057.369698958536
2025-04-22 10:14:20.058566,32.957,5.0,499,148,20.0,31.0,2.66,1.19,267.0,0.91,8.477944723751358,127.81,59,1262,245.60960233809797
2025-04-22 10:14:35.058566,84.1775,54.0,1050,1347,93.0,66.0,15.85,15.53,72.0,3.69,80.06816197281707,425.94,831,8831,818.5193178928836
2025-04-22 10:14:50.058566,58.198,21.0,67,84,17.0,28.0,2.58,3.85,175.0,0.85,15.312439869329488,96.59,35,140,185.6148305284163
2025-04-22 10:15:05.058566,33.7385,23.0,119,209,33.0,28.0,3.42,2.54,323.0,0.49,11.82780500013106,163.34,25,696,313.8868042086294
2025-04-22 10:15:20.058566,44.509,24.0,445,390,44.0,46.0,3.39,1.41,552.0,0.36,8.633791262093338,142.37,126,577,273.58922685920516
2025-04-22 10:15:35.058566,71.5195,28.0,157,388,33.0,27.0,2.85,2.41,360.0,0.77,24.362052445373763,57.51,363,392,110.51567350335665
2025-04-22 10:15:50.058566,72.72,4.0,116,328,23.0,29.0,3.88,2.06,687.0,0.38,9.073845960755039,177.73,147,1155,341.5397435533225
2025-04-22 10:16:05.058566,23.8705,12.0,59,365,16.0,35.0,2.06,1.99,286.0,0.57,11.49176219635252,109.78,287,1060,210.96175686312804
2025-04-22 10:16:20.058566,32.311,30.0,347,338,5.0,47.0,3.83,1.54,381.0,0.09,6.722316772525746,91.5,495,1325,175.83349201107868
2025-04-22 10:16:35.058566,26.7915,22.0,238,331,45.0,25.0,3.76,1.1,400.0,0.6,10.869335300517283,133.78,165,1466,257.08201706275526
2025-04-22 10:16:50.058566,31.822,21.0,201,300,22.0,14.0,4.45,2.92,477.0,0.8,4.2983819069241385,152.27,135,571,292.6138341915514
2025-04-22 10:17:05.058566,79.3325,9.0,499,333,7.0,9.0,2.0,3.23,302.0,0.31,0.989364411133919,117.65,404,1627,226.08535885358916
2025-04-22 10:17:20.058566,53.733,15.0,228,335,8.0,46.0,1.41,3.41,638.0,0.4,14.31089995829055,149.91,179,242,288.0786752719213
2025-04-22 10:17:35.058566,56.8035,27.0,353,474,32.0,24.0,2.3,2.0,181.0,0.66,11.840506676276704,30.09,68,506,57.82327622528259
2025-04-22 10:17:50.058566,93.934,46.0,1716,1011,60.0,68.0,17.07,17.45,43.0,2.72,52.303324854288775,357.72,946,14400,687.4224782754434
2025-04-22 10:18:05.058566,77.8245,21.0,171,270,19.0,26.0,1.99,3.3,701.0,0.12,-6.422282831576869,114.14,75,209,219.34027079939366
2025-04-22 10:18:20.058566,15.715,20.0,300,480,40.0,23.0,2.14,3.84,192.0,0.65,16.578895319916743,71.59,38,1321,137.57289282047128
2025-04-22 10:18:35.058566,14.1555,10.0,240,382,22.0,42.0,3.62,1.16,669.0,0.53,14.334221316414197,132.98,423,1807,255.544675056101
2025-04-22 10:18:50.058566,19.536,16.0,117,115,27.0,45.0,2.07,4.62,209.0,0.71,16.657561705744165,157.43,263,108,302.5296901344712
2025-04-22 10:19:05.058566,39.2665,5.0,308,469,37.0,10.0,2.46,1.48,357.0,0.25,8.70925262445409,44.83,447,942,86.14880269788696
2025-04-22 10:19:20.058566,116.367,124.0,3964,2588,204.0,393.0,29.11,44.0,2.0,21.11,364.3527825234668,1141.31,3793,23050,2193.2297570181877
2025-04-22 10:19:35.058566,58.2675,23.0,346,447,16.0,29.0,3.19,1.06,131.0,0.73,17.765335582919796,23.52,400,464,45.19785499563465
2025-04-22 10:19:50.058566,51.628,20.0,289,123,10.0,11.0,4.57,1.43,330.0,0.19,-10.254763388268373,116.74,253,1794,224.33663232101992
2025-04-22 10:20:05.058566,76.51849999999999,24.0,423,52,48.0,26.0,4.41,1.48,272.0,0.87,13.297201924159545,131.86,489,985,253.3923962467851
2025-04-22 10:20:20.058566,96.509,244.0,3151,3505,197.0,499.0,73.35,87.54,1.0,48.2,849.219440555237,1999.21,3711,17202,3841.8368914040284
2025-04-22 10:20:35.058566,95.6895,41.0,1656,1689,82.0,95.0,12.28,10.44,89.0,4.97,87.92431858842889,560.31,1773,9623,1076.7351246855462
2025-04-22 10:20:50.058566,78.56,4.0,127,447,23.0,18.0,3.22,2.06,546.0,0.92,7.705887689983129,119.2,139,651,229.06395899148174
2025-04-22 10:21:05.058566,33.1505,15.0,336,376,7.0,47.0,2.79,3.54,385.0,0.52,0.5136125512426979,130.82,415,1261,251.39385163813455
2025-04-22 10:21:20.058566,103.001,125.0,4995,2496,497.0,421.0,90.82,49.38,6.0,35.22,624.9219965892697,1881.68,4227,27165,3615.9821338514375
2025-04-22 10:21:35.058566,93.7415,49.0,1817,1096,64.0,84.0,13.27,16.88,75.0,2.11,38.93546025583125,567.27,1179,13099,1090.1100001434381
2025-04-22 10:21:50.058566,68.562,11.0,445,252,47.0,24.0,1.9,1.57,201.0,0.47,10.32332980463637,133.24,408,864,256.04431120826365
2025-04-22 10:22:05.058566,27.1325,24.0,253,152,23.0,24.0,1.23,2.31,164.0,0.41,2.950572732289986,183.86,153,926,353.31962667931066
2025-04-22 10:22:20.058566,25.262999999999998,11.0,323,392,26.0,39.0,4.9,4.33,762.0,0.28,4.167788001296251,141.13,268,1632,271.20634674889106
2025-04-22 10:22:35.058566,23.3135,17.0,149,472,35.0,44.0,1.77,1.69,568.0,0.28,2.0906395541234755,55.32,187,566,106.30719976014068
2025-04-22 10:22:50.058566,47.614,22.0,327,117,5.0,44.0,2.73,1.32,616.0,0.22,-1.7714832812856,49.8,312,1911,95.69953991422642
2025-04-22 10:23:05.058566,12.814499999999999,17.0,475,262,22.0,23.0,3.79,4.73,227.0,0.81,11.851075881739455,84.74,293,1859,162.84295205485034
2025-04-22 10:23:20.058566,46.864999999999995,21.0,122,76,30.0,23.0,1.82,1.1,272.0,0.44,5.851619472908377,49.54,55,1048,95.1999037620638
2025-04-22 10:23:35.058566,38.2055,26.0,250,113,34.0,8.0,4.55,4.56,615.0,0.29,-0.03810682743454752,36.61,443,800,70.35261357951465
2025-04-22 10:23:50.058566,75.476,7.0,315,274,25.0,8.0,1.26,3.96,321.0,0.01,5.215282652662896,152.88,449,1274,293.7860574716252
2025-04-22 10:24:05.058566,111.7565,103.0,3489,4091,259.0,406.0,84.1,20.24,5.0,19.9,356.4768534816222,1996.48,2830,22021,3836.590711806321
2025-04-22 10:24:20.058566,75.58699999999999,26.0,297,220,28.0,7.0,3.0,2.65,485.0,0.45,14.942616260773562,144.31,137,1982,277.3172812253417
